date,trip_count_diff1,trip_count_hp_cycle,trip_count_hp_trend,avg_fare_diff1,avg_fare_hp_cycle,avg_fare_hp_trend,total_revenue_diff1,total_revenue_hp_cycle,total_revenue_hp_trend
2023-06-17,-5194.0,1066.5338844654907,104010.46611553451,-1.4300280653645672,-1.2057841261676856,20.288103187427524,-425061.64000000013,-191664.91117956862,3058617.8711795686
2023-06-18,-13765.0,-12353.213326037774,103665.21332603777,1.8381707976853185,0.6332582282975956,20.28723163064756,-154194.75,-335427.3523552087,3048185.5623552087
2023-06-19,-5768.0,-17773.600158517933,103317.60015851793,0.381945495959922,1.016217831647534,20.286217523257545,-43852.75999999978,-368756.9243398071,3037662.3743398073
2023-06-20,21691.0,4266.730348081735,102968.26965191826,-0.5175877771552777,0.49979302300547346,20.285054554744328,580594.9299999997,222434.31528238114,3027066.0647176187
2023-06-21,8027.0,12644.272296794545,102617.72770320546,-0.47921016038761977,0.021893161580443632,20.283744255781738,175555.53000000026,408644.36427374,3016411.54572626
2023-06-22,5229.0,18224.48686835183,102266.51313164817,-0.24320304467044807,-0.2198576407795052,20.28229201347124,125819.20999999996,545159.6740824915,3005715.4459175086
2023-06-23,-7043.0,11532.737679655416,101915.26232034458,-0.06718782801928569,-0.28545683917056763,20.280703383843015,-223168.29000000004,332709.2830367647,2994997.5469632354
2023-06-24,-5288.0,6595.2477265665075,101564.75227343349,-0.44907975473162054,-0.7328154365540271,20.278982226494854,-308741.70999999996,34683.28298572218,2984281.837014278
2023-06-25,-14558.0,-7613.848982227239,101215.84898222724,2.508444222644375,1.7774808141597376,20.277130198425464,-97185.22999999998,-51814.981422733516,2973594.8714227336
2023-06-26,5415.0,-1852.469327295359,100869.46932729536,-0.9664378705994814,0.8130298397922466,20.275143302193474,113331.00999999978,72147.42684137309,2962963.473158627
2023-06-27,9478.0,7968.528559627404,100526.4714403726,-0.6742520396307725,0.140889846867708,20.27303125548724,196359.39000000013,279056.22461497644,2952414.0653850236
2023-06-28,-3498.0,4809.30084055115,100187.69915944885,-0.196509842985634,-0.05339879000419856,20.270810049373512,-114452.6000000001,175044.06204190105,2941973.627958099
2023-06-29,-739.0,4403.942191926093,99854.0578080739,1.1422890034402542,1.0912035007775138,20.268496762032054,102416.08000000007,287762.47605436295,2931671.293945637
2023-06-30,-10043.0,-5311.489818600312,99526.48981860031,-1.004185854275896,0.0894063489187289,20.266108059614943,-426715.0,-128818.77706404822,2921537.5470640482
2023-07-01,-13959.0,-18949.97160441606,99205.97160441606,-0.5545762855272898,-0.46273090504796244,20.263669028054345,-537709.2000000002,-656595.5214192201,2911605.09141922
2023-07-02,-12642.0,-31279.438595191445,98893.43859519144,0.5466253993410604,0.08635807920121863,20.261205443146224,-310296.8899999999,-957192.9571449945,2901905.6371449945
2023-07-03,-3952.0,-34927.680001680084,98589.68000168008,-0.2314689918582964,-0.1426449797429008,20.258739510232047,-91659.69999999995,-1039412.8480517464,2892465.8280517464
2023-07-04,-6858.0,-41491.243680942716,98295.24368094272,1.4736597121698196,1.333460141662492,20.256294100996474,-121321.6000000001,-1151573.5422017253,2883304.922201725
2023-07-05,27030.0,-14176.407986336402,98010.4079863364,-1.4133211725442152,-0.07745791635372257,20.253890986468473,728324.8799999999,-414377.8974963166,2874434.1574963164
2023-07-06,8146.0,-5755.131122732972,97735.13112273297,-0.27825107402864546,-0.3533802306351994,20.251562226721305,202910.31000000006,-202889.31623858493,2865855.8862385848
2023-07-07,-2451.0,-7940.261909140216,97469.26190914022,-0.37349200736736776,-0.7246492954403863,20.249339284159124,-109478.08999999985,-304080.78337127576,2857569.2633712757
2023-07-08,294.0,-7389.604757689987,97212.60475768999,-0.047189014580709454,-0.7697499203487546,20.247250894486783,-56735.66000000015,-352819.05833315244,2849571.8783331523
2023-07-09,-11067.0,-18208.902813061082,96964.90281306108,1.3036067509876759,0.5357875231463183,20.245320201979386,-176420.7999999998,-521526.9542606347,2841858.9742606347
2023-07-10,8998.0,-8971.842201377061,96725.84220137706,0.16985998005012704,0.707403293692213,20.243564411483618,368800.68000000017,-145290.37192086503,2834423.071920865
2023-07-11,14782.0,6041.03145203185,96494.96854796815,-0.8590612528078836,-0.15009840964121324,20.24200486200916,330531.33999999985,192411.3720467477,2827252.6679532523
2023-07-12,6583.0,12847.241749012945,96271.75825098706,-0.5095938395324175,-0.6583557380889076,20.240668350924437,117497.96999999974,316826.8720704797,2820335.13792952
2023-07-13,2727.0,15790.26567851653,96055.73432148347,0.06621724071310098,-0.5910506638824948,20.239580517431126,89216.3500000001,412719.0179229579,2813659.342077042
2023-07-14,-13830.0,2169.48109954111,95846.51890045889,0.22609735017320887,-0.3641347171036706,20.23876192082551,-377122.10999999987,42039.66472502006,2807216.58527498
2023-07-15,1839.0,4211.144032615499,95643.8559673845,-0.24965158908061014,-0.6132529451865381,20.238228559827768,-69427.2799999998,-21172.38696281938,2801001.3569628196
2023-07-16,-19971.0,-15563.506241554831,95447.50624155483,1.8522370937859876,1.2392190849505909,20.237993623476626,-353732.6900000004,-368912.19096017675,2795008.4709601765
2023-07-17,12856.0,-2517.2629356597026,95257.2629356597,-0.3285290767688167,0.9106180627376155,20.238065568920785,428676.1500000004,65539.85228051757,2789232.5777194826
2023-07-18,12618.0,10285.200826393848,95072.79917360615,-1.1305879009118058,-0.22036668443800522,20.2384624151846,230311.72999999998,301418.67885151645,2783665.4811484837
2023-07-19,4473.0,14937.231344023938,94893.76865597606,-0.011237193539432866,-0.23235067045920488,20.239209207666367,136467.43999999994,443252.1091363374,2778299.4908636627
2023-07-20,691.0,15802.095555531108,94719.90444446889,0.09262509501085603,-0.14084565918613734,20.240329291404155,27949.080000000075,476371.4377570879,2773129.2422429123
2023-07-21,-11120.0,4850.945142801269,94551.05485719873,-0.2718396210311198,-0.41420020741988495,20.241844218606783,-363837.38000000035,117510.50918071065,2768152.790819289
2023-07-22,-698.0,4316.809857970686,94387.19014202931,-0.22808330442729385,-0.6442137479514045,20.24377445471101,-140660.81000000006,-18369.3778313878,2763371.8678313876
2023-07-23,-12786.0,-8310.317976956634,94228.31797695663,1.4404648990505855,0.7938883366458462,20.246137269164343,-174624.94999999972,-188411.5712346956,2758789.1112346957
2023-07-24,2936.0,-5220.479348694789,94074.47934869479,-0.8352580095286513,-0.0441773643476715,20.24894496062921,60341.919999999925,-123687.55724567501,2754407.017245675
2023-07-25,12953.0,7881.348878866018,93925.65112113398,-0.3572639865101088,-0.4047123436782165,20.252215953449646,316522.89000000013,197015.72171219997,2750226.6282878
2023-07-26,6315.0,14340.230123312082,93781.76987668792,0.4854758948622262,0.07701117353870046,20.255968331094955,260158.81000000006,461153.12759475457,2746248.0324052456
2023-07-27,3546.0,18025.16698935251,93642.83301064749,-0.7731068463967397,-0.7003443960170905,20.260217054254007,-5680.6500000003725,459247.6721747783,2742472.8378252215
2023-07-28,-9792.0,8367.051431772677,93508.94856822732,0.2950051343737101,-0.4100998852270692,20.264977677837695,-244758.31999999983,218055.97894475423,2738906.2110552457
2023-07-29,-5378.0,3117.636322279315,93380.36367772068,-0.7087416032595506,-1.1241241635139012,20.270260352864977,-325796.39000000013,-104391.0621805531,2735556.862180553
2023-07-30,-9293.0,-6052.390028002919,93257.39002800292,2.534988516801093,1.4050526401483232,20.276072066003845,45239.97999999998,-56029.40381708089,2732435.1838170807
2023-07-31,-2187.0,-8122.363363785189,93140.36336378519,-1.025329462791941,0.37338411323548826,20.28241113012474,-117767.98999999976,-170912.9730941751,2729550.763094175
2023-08-01,12379.0,4367.427270761662,93029.57272923834,-0.9429055239643525,-0.5763969801577815,20.289286699553656,252301.2799999998,84026.31518446375,2726912.754815536
2023-08-02,3166.0,7637.755504023604,92925.2444959764,-0.24127749621239758,-0.8250985864833744,20.296710809666852,61729.20999999996,148139.2849880769,2724528.995011923
2023-08-03,1389.0,9124.36126510211,92827.63873489789,0.2950453215434514,-0.5380335036060764,20.304691048333005,81278.15000000037,231538.4619347076,2722407.9680652926
2023-08-04,-10992.0,-1777.0744501998997,92737.0744501999,0.3676619363636604,-0.17890915582877298,20.313228636919362,-285097.13000000035,-51710.00140764052,2720559.3014076403
2023-08-05,1083.0,-610.9410501016391,92653.94105010164,-1.002872222743946,-1.190873386953431,20.322320645300074,-161258.3999999999,-211403.50903316634,2718994.4090331662
2023-08-06,-11899.0,-12434.6142308282,92578.6142308282,1.7933849187346098,0.5928694142038182,20.331962762877435,-122579.97999999998,-332713.38593914686,2717724.305939147
2023-08-07,2524.0,-9843.464974553339,92511.46497455334,-0.8197110903245886,-0.2370204034592085,20.342141490215873,34025.60999999987,-297721.84592294414,2716758.375922944
2023-08-08,11999.0,2214.231682646685,92452.76831735332,-0.17325538910067095,-0.4209822048334999,20.352847902489493,342781.9700000002,45715.06445099693,2716103.435549003
2023-08-09,4502.0,6766.276657357463,92402.72334264254,-0.5933069746679642,-1.0255125230232203,20.36407124601125,57290.18000000017,103344.67585469689,2715764.0041453033
2023-08-10,4550.0,11357.453781043601,92361.5462189564,0.33459691869768093,-0.7026418770889045,20.375797518774615,171169.11999999965,274532.8462204812,2715744.9537795186
2023-08-11,-12378.0,-988.505323755162,92329.50532375516,0.37296833330908896,-0.3418808308729986,20.388004805867798,-318668.85999999987,-44443.0139319459,2716051.953931946
2023-08-12,-1893.0,-2858.956669173349,92306.95666917335,-0.5769661402751858,-0.9315079360399672,20.40066577075958,-194735.97999999998,-239819.83239188,2716692.79239188
2023-08-13,-9741.0,-12587.248639989513,92294.24863998951,2.8130405920183144,1.8684479877885565,20.41375043894937,20165.83999999985,-220636.1140241255,2717674.9140241253
2023-08-14,2872.0,-9712.707561131465,92291.70756113146,-1.8863410053596112,-0.0313642269970309,20.427221648375347,-43779.799999999814,-265744.9132318185,2719003.9132318185
2023-08-15,9595.0,-125.5626336949208,92299.56263369492,-1.0879769995673918,-1.1331762322017056,20.44105665401263,165253.06999999983,-102171.61197894579,2720683.6819789456
2023-08-16,6347.0,6203.031884955577,92317.96811504442,0.17208303775607092,-0.975269009261428,20.455232468828424,200011.8200000003,95807.82827138016,2722716.06172862
2023-08-17,424.0,6597.9227063029975,92347.077293697,0.15146501079532726,-0.8382888917838365,20.46971736214616,37283.889999999665,130705.67441725079,2725102.105582749
2023-08-18,-10190.0,-3632.09132106998,92387.09132106998,0.6516358077065192,-0.20140779999658776,20.48447207806543,-233960.50999999978,-105996.3359011747,2727843.6059011747
2023-08-19,502.0,-3181.2622584781493,92438.26225847815,-0.13718429106502228,-0.35357090540351876,20.49945089240734,-85751.31999999983,-194847.41357517662,2730943.363575177
2023-08-20,-11862.0,-15105.814141840267,92500.81414184027,1.8935681685617851,1.5248416286451416,20.514606526920463,-128904.05000000028,-327211.46162307356,2734403.3616230735
2023-08-21,1584.0,-13595.946460298466,92574.94646029847,-1.440873597771759,0.06868558261102464,20.52988897518282,-38613.79000000004,-369645.96961091785,2738224.0796109177
2023-08-22,6942.0,-6739.742145787008,92660.74214578701,-0.6387563526984685,-0.585441791430366,20.545259996525743,137880.18000000017,-235945.18232496688,2742403.472324967
2023-08-23,5260.0,-1577.179223245883,92758.17922324588,-0.19558881520055493,-0.7964524903670842,20.560681880261907,134584.7799999998,-105893.57234492386,2746936.6423449237
2023-08-24,3224.0,1537.816286568137,92867.18371343186,0.4816676494569059,-0.3302153590544954,20.576112398406224,145303.74000000022,34529.93831418641,2751816.8716858136
2023-08-25,-6262.0,-4844.669467509011,92987.66946750901,-0.1302779884911942,-0.4758841266463243,20.59150317750686,-198733.56000000006,-169423.37528262706,2757036.625282627
2023-08-26,1611.0,-3365.5622025077755,93119.56220250778,-0.34971402155821707,-0.8408982668516458,20.606803296153963,-72006.43999999994,-246981.82450506324,2762588.6345050633
2023-08-27,-9195.0,-12703.750253749735,93262.75025374973,1.7466863633415848,0.8906332316516483,20.621958160992254,-62065.310000000056,-314922.8234436908,2768464.323443691
2023-08-28,-3270.0,-16128.09598771228,93417.09598771228,-0.2790264610236193,0.5966582413663915,20.63690669025389,-72775.75999999978,-393887.4704651232,2774653.2104651234
2023-08-29,15448.0,-845.3637481084588,93582.36374810846,-0.8284335385409314,-0.24646328126169337,20.651594674341045,360709.18999999994,-39667.453975916374,2781142.3839759165
2023-08-30,-1510.0,-2531.1934334662074,93758.19343346621,0.0940304778579808,-0.16681063656298534,20.665972507500317,-25810.070000000298,-72251.03312745318,2787915.893127453
2023-08-31,-1029.0,-3746.218419445082,93944.21841944508,0.9607292574690618,0.7799024461509205,20.679988682255473,85570.89000000013,6278.269004918169,2794957.480995082
2023-09-01,-4655.0,-8597.052550891109,94140.05255089111,-0.024154715140550564,0.7421460092546752,20.693590404011168,-145030.33999999985,-146044.9231616119,2802250.333161612
2023-09-02,-4216.0,-13018.28076664402,94345.28076664402,-1.1840587416438737,-0.4550532243158827,20.706730895937852,-329430.14000000013,-483002.41365328664,2809777.6836532867
2023-09-03,-3395.0,-16627.42167026148,94559.42167026148,1.0834670699476057,0.6157756339283473,20.719369107641228,5671.9199999999255,-485074.44960650895,2817521.639606509
2023-09-04,-6120.0,-22969.893415603918,94781.89341560392,1.7520675627806703,2.3557518268363964,20.73146047751385,14378.689999999944,-478634.7012872072,2825460.581287207
2023-09-05,29810.0,6610.014141474938,95011.98585852506,-2.154093983514205,0.19015312553255725,20.742965195303483,750027.48,263284.2138970974,2833569.1461029025
2023-09-06,14970.0,21343.188381953296,95248.8116180467,-0.6216358005945146,-0.4423791076137924,20.75386162785532,358698.3400000003,613733.421707876,2841818.278292124
2023-09-07,11506.0,32606.465683613875,95491.53431638613,0.049882450327881855,-0.40276463867603596,20.764129609245444,338717.6699999999,944088.4163926025,2850180.9536073976
2023-09-08,-4710.0,27648.51773914382,95739.48226085618,0.7382909116881855,0.32591032212667415,20.77374556013092,-35739.560000000056,899894.926601362,2858634.883398638
2023-09-09,-7430.0,19965.764648130847,95992.23535186915,-0.7556246813055267,-0.43865159246489327,20.78268279341696,-421560.89000000013,469803.85635139514,2867165.063648605
2023-09-10,-12024.0,7684.413172834451,96249.58682716555,0.9402744160741214,0.4933884802772681,20.79091713674892,-205894.8799999999,255310.6060262518,2875763.4339737482
2023-09-11,2328.0,9750.516018687995,96511.483981312,0.44025678533778034,0.9261413692491409,20.798421033114828,210214.68000000017,456863.1609797217,2884425.5590202785
2023-09-12,11592.0,21076.066597813377,96777.93340218662,-0.5093784459433124,0.4100132239080665,20.80517073251259,288645.21999999974,736784.9665763509,2893148.973423649
2023-09-13,-352.0,20452.98308686941,97049.01691313059,-0.8812453851622912,-0.47721105983427137,20.811149631092636,-131660.98999999976,596338.2130019753,2901934.736998025
2023-09-14,6327.0,26504.021038544262,97324.97896145574,0.5235087149185382,0.0411029974892152,20.816344288687688,269063.71999999974,856547.0753732431,2910789.594626757
2023-09-15,-8547.0,17675.77818929858,97606.22181070142,-0.20300253331001983,-0.16629283007947748,20.82073758294636,-299111.6200000001,548500.1574317031,2919724.8925682968
2023-09-16,-4784.0,12604.647769257863,97893.35223074214,-1.1230934161911073,-1.2929613719942488,20.824312708670025,-406703.7999999998,132762.6637593708,2928758.586240629
2023-09-17,-16566.0,-4255.113378629816,98187.11337862982,3.5852851663263934,2.2895849254657996,20.82705157753637,-13701.950000000186,109906.43668396072,2937912.863316039
2023-09-18,1505.0,-3051.3456695010245,98488.34566950102,-0.3368952076974132,1.950815170635476,20.82892612466928,70911.61000000034,171519.97412991943,2947210.9358700807
2023-09-19,8019.0,4658.143314172616,98797.85668582738,-1.5315856542592883,0.41822968930248194,20.829925951742986,63488.21999999974,225542.26597819943,2956676.8640218005
2023-09-20,3799.0,8138.569534253373,99116.43046574663,0.2214914616537058,0.6395913896812537,20.83005571301792,155047.22999999998,370930.3286531647,2966336.031346835
2023-09-21,-65701.0,-57890.88698986037,99444.88698986037,-0.10356297120761937,0.5367608416560969,20.829323289835457,-2093206.0599999998,-1732155.2617160853,2976215.5617160853
2023-09-22,-23463.0,-81693.10903637469,99784.10903637469,1.9844662477067097,2.5228088805425557,20.82774149865571,-785453.51,-2527738.651117185,2986345.441117185
